Order ID,Order Date,Ship Mode,Segment,Customer Name,Region,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-1583,2024-08-18,First Class,Corporate,Charlotte Gardner,South,Texas,East Stephanie,Office Supplies,Paper,3262.74,10,0.5,-721.25
ORD-1584,2025-06-23,Standard Class,Corporate,Catherine Stone,South,Georgia,New Susan,Office Supplies,Stapler,1421.87,2,0.2,53.97
ORD-1585,2024-03-23,Same Day,Consumer,Terry Thompson,South,Florida,Lake Keith,Office Supplies,Printer Ink,4009.52,2,0.1,904.16
ORD-1586,2025-10-04,Standard Class,Corporate,John Stewart,South,Texas,Port Stephen,Technology,Phone,1415.92,3,0.3,-12.94
ORD-1587,2024-07-12,Standard Class,Consumer,Jeffrey Bradford,Central,Michigan,Lisaville,Office Supplies,Pen,2395.83,7,0.3,408.63
ORD-1588,2025-08-30,Same Day,Corporate,Amber Haas,East,Pennsylvania,Smithbury,Office Supplies,Printer Ink,2087.87,6,0.5,28.44
ORD-1589,2024-02-18,Second Class,Corporate,Zachary Wilson,South,Georgia,Port Carrie,Technology,Monitor,900.1,5,0.1,83.54
ORD-1590,2025-12-26,Second Class,Consumer,Diana Hernandez,South,Florida,Richardsonmouth,Technology,Tablet,4624.45,9,0.2,159.67
ORD-1591,2025-12-25,Standard Class,Home Office,Sean Rogers,East,New York,Jonathanhaven,Technology,Monitor,2893.9,8,0.2,225.14
ORD-1592,2025-02-18,Same Day,Consumer,Cassandra Turner DDS,South,Florida,Smithton,Technology,Monitor,2269.72,3,0.4,-398.37
ORD-1593,2025-04-30,First Class,Home Office,Gary Mitchell,Central,Ohio,Haynesland,Technology,Laptop,4852.24,9,0.4,-565.23
ORD-1594,2025-11-25,Standard Class,Corporate,Amy Howard,East,Pennsylvania,Christinamouth,Office Supplies,Stapler,1726.49,2,0.5,99.65
ORD-1595,2025-08-20,Second Class,Corporate,Dana Beasley,West,Washington,Victormouth,Office Supplies,Pen,2257.56,2,0.2,-120.1
ORD-1596,2025-09-09,Standard Class,Home Office,Sarah Jones,East,New York,Marcuston,Technology,Tablet,4254.78,2,0.4,-208.93
ORD-1597,2025-04-01,Standard Class,Consumer,Carla Mcmillan,South,Florida,East Hayden,Technology,Keyboard,1879.67,6,0.0,227.75
ORD-1598,2025-08-24,Standard Class,Consumer,Patricia Robbins,Central,Michigan,South Dennis,Furniture,Cabinet,1478.74,7,0.5,195.54
ORD-1599,2025-02-23,First Class,Corporate,Rodney Rodgers,East,Massachusetts,East Ericfort,Furniture,Bookshelf,4933.86,2,0.4,679.89
ORD-1600,2025-07-21,Same Day,Consumer,Stacey Jenkins,East,Pennsylvania,North Jonathanhaven,Furniture,Bookshelf,3788.46,3,0.1,203.04
ORD-1601,2024-09-25,First Class,Home Office,Jason Marsh,South,Georgia,North Robert,Furniture,Cabinet,2818.44,8,0.1,103.05
ORD-1602,2024-10-10,Same Day,Consumer,Martha Arnold,Central,Illinois,Charlesstad,Office Supplies,Printer Ink,2114.93,8,0.5,217.13
ORD-1603,2024-05-02,First Class,Home Office,Ashley White,South,Georgia,South Elizabeth,Furniture,Bookshelf,2208.54,5,0.5,-377.22
ORD-1604,2024-06-16,Standard Class,Corporate,John Price,West,Washington,Stacyland,Technology,Tablet,339.63,6,0.3,62.9
ORD-1605,2024-07-17,Second Class,Consumer,April Scott,South,Florida,Lake Trevor,Office Supplies,Printer Ink,291.14,5,0.4,32.4
ORD-1606,2024-04-08,First Class,Consumer,Noah Wood,East,Pennsylvania,North Sheila,Furniture,Table,4142.77,5,0.2,409.14
ORD-1607,2024-04-14,Second Class,Consumer,Joseph Collins,West,California,South Stevenstad,Office Supplies,Printer Ink,1896.42,8,0.3,-168.52
ORD-1608,2024-04-26,Same Day,Corporate,Jay Gutierrez,East,New York,Rodriguezborough,Office Supplies,Notebook,3463.78,9,0.4,-70.68
ORD-1609,2025-09-03,First Class,Consumer,Brittany Roberts,West,California,Clarkmouth,Technology,Laptop,2423.62,5,0.5,-495.56
ORD-1610,2024-05-13,Standard Class,Corporate,Isaac Jefferson,South,Texas,Lake Jerry,Office Supplies,Paper,1150.67,3,0.5,-35.62
ORD-1611,2025-06-09,Standard Class,Corporate,Jessica Dickerson,West,California,Perkinsmouth,Technology,Keyboard,3798.8,1,0.1,35.6
ORD-1612,2024-07-29,Second Class,Consumer,Diana Flores,West,Washington,West Reginald,Technology,Laptop,1543.15,1,0.0,378.99
ORD-1613,2025-05-27,Second Class,Home Office,Melinda Martinez,South,Texas,Davidshire,Technology,Phone,4237.01,5,0.4,78.07
ORD-1614,2024-01-05,Standard Class,Consumer,Shane Reed,West,California,Washingtonshire,Office Supplies,Paper,2667.75,4,0.2,-100.14
ORD-1615,2025-03-10,Second Class,Home Office,Henry Huffman,Central,Ohio,North Eric,Office Supplies,Notebook,966.37,2,0.1,173.76
ORD-1616,2025-12-22,First Class,Home Office,Tanya Werner,East,Massachusetts,Monicastad,Technology,Monitor,661.9,2,0.4,-118.46
ORD-1617,2025-03-30,Second Class,Home Office,Philip Larson,West,California,Port Michaelfurt,Furniture,Cabinet,622.83,5,0.3,52.28
ORD-1618,2025-11-21,Same Day,Home Office,Danielle Brennan,Central,Ohio,East Lauraville,Furniture,Desk,4291.03,8,0.5,163.16
ORD-1619,2025-08-27,Standard Class,Home Office,Christopher Armstrong,West,Washington,Mitchellshire,Furniture,Bookshelf,3309.81,2,0.0,284.12
ORD-1620,2025-05-26,First Class,Home Office,Aaron Jones,East,New York,South Jessicaberg,Furniture,Desk,1726.23,10,0.3,-224.7
ORD-1621,2024-05-30,Same Day,Consumer,David Knapp,South,Georgia,New Blakeville,Furniture,Table,2405.34,10,0.3,348.36
ORD-1622,2024-03-10,Same Day,Home Office,Jordan Johnson,West,Washington,Derekton,Furniture,Cabinet,1192.57,3,0.0,89.32
ORD-1623,2024-03-19,Same Day,Corporate,Theresa Lee,West,California,New Monicaberg,Furniture,Bookshelf,3412.06,3,0.2,525.22
ORD-1624,2025-07-13,Standard Class,Consumer,Amanda Carpenter,East,Massachusetts,Port Brian,Office Supplies,Stapler,2476.74,5,0.4,-372.54
ORD-1625,2025-07-24,First Class,Home Office,Chad Taylor,Central,Illinois,South Jennifer,Furniture,Cabinet,1607.07,7,0.3,159.1
ORD-1626,2025-05-17,Same Day,Corporate,Damon Gonzalez,East,Massachusetts,Port Karenview,Furniture,Desk,1596.68,7,0.3,125.51
ORD-1627,2024-10-18,First Class,Consumer,Katherine Williams,East,Pennsylvania,Campbellmouth,Technology,Keyboard,1353.79,10,0.3,109.3
ORD-1628,2025-10-02,First Class,Corporate,Ronald Douglas,West,Oregon,West Allisonfort,Technology,Phone,4192.82,6,0.5,-560.02
ORD-1629,2024-11-15,Standard Class,Home Office,Frank Espinoza,West,Washington,Alexisfort,Furniture,Table,2089.05,1,0.5,-123.94
ORD-1630,2025-03-08,Same Day,Corporate,Diane Meyer,West,Washington,Port Meganland,Technology,Monitor,890.41,9,0.2,-53.06
ORD-1631,2024-04-10,Same Day,Consumer,David Huff,West,Oregon,Donaldsonview,Furniture,Bookshelf,160.07,6,0.3,11.93
ORD-1632,2025-03-22,Second Class,Corporate,Lori Richardson,East,Massachusetts,Anthonymouth,Furniture,Bookshelf,4066.71,6,0.1,658.43
ORD-1633,2024-04-04,Standard Class,Home Office,Katrina Hall,West,Oregon,South Johnmouth,Technology,Monitor,1362.52,5,0.4,22.2
ORD-1634,2025-10-29,First Class,Home Office,Selena Murillo,South,Florida,Dylanbury,Technology,Tablet,4015.87,8,0.3,-404.73
ORD-1635,2025-11-18,Second Class,Consumer,Thomas Perez,South,Florida,Jenkinsside,Office Supplies,Notebook,1601.1,7,0.3,-63.96
ORD-1636,2025-09-21,Same Day,Home Office,Tracy Andrews,East,Pennsylvania,North Kathrynmouth,Furniture,Desk,3320.99,8,0.2,598.99
ORD-1637,2025-03-21,Same Day,Corporate,Christina Brown,West,Oregon,East Kylieside,Technology,Monitor,2339.31,4,0.1,399.27
ORD-1638,2024-08-29,Same Day,Consumer,Ashley Allen,West,Oregon,South Kellyville,Technology,Keyboard,1371.33,5,0.5,-296.08
ORD-1639,2025-03-08,Standard Class,Consumer,Brian Johnson,West,California,Pamelachester,Technology,Laptop,1265.65,5,0.3,-84.91
ORD-1640,2024-02-13,Same Day,Consumer,Patrick Jordan,East,Massachusetts,West Michelle,Technology,Laptop,1329.06,5,0.5,-140.36
ORD-1641,2024-04-02,Same Day,Home Office,Jon Walker,West,California,Lake Jeffreytown,Furniture,Bookshelf,1525.0,2,0.3,142.27
ORD-1642,2025-06-21,First Class,Corporate,Victoria Martin,East,New York,Stephanietown,Technology,Tablet,3685.68,2,0.4,-11.97
ORD-1643,2024-08-29,Same Day,Consumer,Vickie Gomez,West,California,Kimberlyview,Office Supplies,Paper,3877.29,6,0.2,502.56
ORD-1644,2025-05-17,First Class,Home Office,Michelle Garcia,East,New York,Lake William,Technology,Phone,4851.12,8,0.3,-254.83
ORD-1645,2025-01-06,Same Day,Home Office,Brandon Pittman,West,Washington,North Amyville,Office Supplies,Stapler,2400.53,4,0.2,281.87
ORD-1646,2024-09-16,Same Day,Corporate,Robert Wright,South,Florida,New Ernest,Technology,Tablet,222.31,1,0.5,-4.92
ORD-1647,2024-09-18,First Class,Consumer,Caitlin Hernandez,South,Georgia,South Ricardo,Technology,Tablet,4341.42,8,0.3,-785.66
ORD-1648,2024-03-23,Same Day,Corporate,Wendy Flores,East,Massachusetts,North Joseph,Technology,Phone,4583.66,6,0.5,189.8
ORD-1649,2024-12-26,Same Day,Home Office,Connie Patel,Central,Ohio,Craigville,Office Supplies,Stapler,4389.97,2,0.1,764.91
ORD-1650,2024-01-04,Same Day,Consumer,Hayley Carpenter,South,Florida,Port Valerie,Office Supplies,Paper,3821.78,3,0.5,-502.48
ORD-1651,2025-10-26,Second Class,Home Office,Lauren Vang,South,Florida,West Jessicafurt,Office Supplies,Paper,598.6,4,0.4,-21.45
ORD-1652,2024-12-01,First Class,Consumer,Brandon Sanchez,Central,Ohio,East Victorview,Furniture,Cabinet,4373.85,3,0.2,-77.82
ORD-1653,2025-07-25,Second Class,Consumer,Heather Webster,West,Washington,Peckfort,Furniture,Desk,1997.8,7,0.4,-402.41
ORD-1654,2025-01-11,Second Class,Home Office,Cynthia Berger,Central,Illinois,Maciasburgh,Furniture,Desk,296.43,10,0.3,33.57
ORD-1655,2024-07-27,Second Class,Corporate,Chase Thomas,West,California,South Brad,Office Supplies,Notebook,2204.04,8,0.5,13.65
ORD-1656,2025-11-24,Second Class,Corporate,Richard Hernandez,South,Georgia,Lake Ericafort,Furniture,Cabinet,694.49,4,0.4,-120.76
ORD-1657,2025-01-13,Same Day,Consumer,Sara Harris,East,Massachusetts,Thorntonburgh,Technology,Laptop,1486.46,5,0.1,193.21
ORD-1658,2025-03-09,First Class,Consumer,Andrew Perkins,West,Washington,West Kimberlyborough,Technology,Monitor,4873.28,7,0.5,-545.78
ORD-1659,2025-11-17,Standard Class,Consumer,Brian West,West,Oregon,Lake Justin,Technology,Laptop,1697.67,4,0.3,63.91
ORD-1660,2025-07-26,Standard Class,Home Office,Kara Lane,South,Georgia,Pattonburgh,Office Supplies,Stapler,1547.41,7,0.5,-383.28
ORD-1661,2025-06-27,Same Day,Consumer,Mitchell Carlson,East,Massachusetts,Hernandezmouth,Technology,Tablet,2489.56,6,0.3,-84.99
ORD-1662,2024-10-16,First Class,Home Office,Lisa Webster,South,Texas,Lake Adam,Furniture,Chair,4893.66,8,0.2,419.91
ORD-1663,2024-06-03,Same Day,Consumer,Gabriel Wilkins,South,Georgia,Port Marymouth,Furniture,Cabinet,4468.73,6,0.5,-136.12
ORD-1664,2024-04-28,Same Day,Consumer,Jenna Jackson,East,New York,Matthewhaven,Technology,Phone,956.55,8,0.2,-4.94
ORD-1665,2024-05-06,First Class,Consumer,Timothy Kent,Central,Ohio,Steinshire,Office Supplies,Notebook,2451.74,8,0.0,641.03
ORD-1666,2025-08-20,Standard Class,Home Office,Sierra Hall,East,Massachusetts,Williamsview,Technology,Phone,3762.19,5,0.4,196.24
ORD-1667,2025-11-27,Standard Class,Corporate,Michael Watson,East,Massachusetts,Marksside,Technology,Phone,3852.85,2,0.2,-251.46
ORD-1668,2025-04-09,First Class,Home Office,Anne Jones,South,Georgia,North Pedroville,Technology,Monitor,811.19,2,0.3,64.05
ORD-1669,2025-08-05,Second Class,Consumer,Cynthia Murillo,West,Washington,West Harold,Technology,Tablet,4756.94,6,0.5,-343.01
ORD-1670,2025-02-12,First Class,Consumer,Terrance Gomez,West,Oregon,West Joshua,Furniture,Table,4000.83,2,0.4,465.86
ORD-1671,2025-10-31,Second Class,Consumer,Jason Williams,East,Massachusetts,Susanton,Technology,Laptop,4269.11,3,0.3,570.29
ORD-1672,2025-01-11,Second Class,Corporate,John Anderson,South,Florida,East Luke,Furniture,Table,4523.48,10,0.1,515.65
ORD-1673,2025-09-20,Second Class,Corporate,Laura Smith,Central,Ohio,Michellemouth,Furniture,Table,2837.13,7,0.0,678.42
ORD-1674,2024-06-07,Same Day,Home Office,Jeffrey Myers,Central,Illinois,Fieldsfort,Technology,Tablet,1741.64,8,0.5,-348.0
ORD-1675,2024-11-03,Second Class,Home Office,Cory Wright,West,Washington,New Mary,Furniture,Cabinet,441.96,8,0.2,14.06
ORD-1676,2024-04-06,Same Day,Home Office,Caitlin Avila,Central,Ohio,West David,Office Supplies,Paper,2777.42,1,0.4,-291.83
ORD-1677,2024-07-02,Second Class,Corporate,Antonio Bridges,South,Florida,North Kyle,Furniture,Bookshelf,454.76,9,0.0,35.69
ORD-1678,2024-12-15,Second Class,Consumer,Rachel Gilbert,West,California,South Helenfort,Furniture,Table,1604.03,8,0.5,-288.51
ORD-1679,2024-04-29,Standard Class,Consumer,Mark Molina,East,New York,Patrickport,Office Supplies,Notebook,1333.62,2,0.3,163.42
ORD-1680,2025-09-23,First Class,Home Office,Michael Massey,Central,Ohio,New Natalie,Office Supplies,Stapler,4350.46,10,0.5,-495.38
ORD-1681,2024-07-11,Standard Class,Consumer,Sharon Hendricks,Central,Ohio,Williamland,Technology,Phone,718.81,4,0.0,182.57
ORD-1682,2024-05-31,Same Day,Corporate,Catherine Miller,Central,Michigan,Carolbury,Technology,Phone,2207.15,9,0.1,11.79
ORD-1683,2025-08-22,Second Class,Consumer,Carlos Peterson,West,California,West Andrea,Technology,Phone,3706.97,8,0.3,-173.82
ORD-1684,2025-03-01,Same Day,Home Office,Michael Acosta,South,Georgia,Butlerborough,Furniture,Chair,1702.56,2,0.5,55.11
ORD-1685,2025-05-14,Second Class,Home Office,Tyler Norman,South,Texas,Nicolehaven,Furniture,Cabinet,2456.2,10,0.5,-247.4
ORD-1686,2025-04-29,Standard Class,Corporate,Tiffany Kim,West,Oregon,South Angelica,Technology,Keyboard,2903.2,9,0.0,339.56
ORD-1687,2024-08-25,Second Class,Home Office,Jason Nelson Jr.,South,Florida,New Teresastad,Office Supplies,Stapler,152.99,5,0.5,-16.08
ORD-1688,2025-11-20,First Class,Corporate,Kathryn Buchanan DDS,South,Georgia,Williamchester,Office Supplies,Stapler,699.23,5,0.5,-111.94
ORD-1689,2024-06-09,Same Day,Consumer,Leslie Perez,East,Pennsylvania,Mitchellbury,Technology,Monitor,3468.95,2,0.5,64.99
ORD-1690,2025-11-24,Second Class,Consumer,Ann Graham,Central,Ohio,Matthewbury,Furniture,Desk,1086.69,1,0.0,151.81
ORD-1691,2024-12-14,First Class,Consumer,Diane Howell,West,California,Lisaberg,Furniture,Cabinet,614.15,4,0.0,116.99
ORD-1692,2025-04-13,Standard Class,Consumer,Keith Reeves,South,Texas,North Katherine,Office Supplies,Notebook,3041.23,2,0.5,-977.07
ORD-1693,2024-10-26,Same Day,Home Office,Kathleen Gregory,West,Oregon,Kentland,Technology,Tablet,571.78,2,0.1,141.99
ORD-1694,2025-03-01,Standard Class,Consumer,Roger Gilbert,Central,Michigan,New Tammy,Technology,Phone,3253.11,6,0.1,158.21
ORD-1695,2025-10-06,Second Class,Consumer,Arthur Gordon,Central,Ohio,South Paul,Furniture,Bookshelf,897.75,5,0.2,124.79
ORD-1696,2025-11-29,First Class,Consumer,Sarah Adams,Central,Illinois,Stewartbury,Technology,Keyboard,2096.38,7,0.3,283.12
ORD-1697,2024-06-17,Same Day,Consumer,Laurie Daugherty,Central,Illinois,Lake Elizabethtown,Technology,Tablet,4721.03,2,0.2,-137.53
ORD-1698,2025-06-16,First Class,Corporate,Sarah Mueller,Central,Illinois,Lake Beverly,Office Supplies,Pen,4517.43,1,0.5,-201.97
ORD-1699,2025-06-24,Second Class,Home Office,Nicole Moreno,Central,Michigan,Woodfort,Office Supplies,Notebook,4374.05,6,0.2,-94.47
ORD-1700,2025-10-26,Same Day,Consumer,Danielle Walker,Central,Ohio,Melissaton,Office Supplies,Pen,4443.52,10,0.4,-152.78
ORD-1701,2024-04-05,First Class,Home Office,Paul Terry,South,Texas,North Miranda,Technology,Tablet,1705.74,3,0.4,255.59
ORD-1702,2024-11-07,Same Day,Home Office,Erica Wolfe,South,Georgia,North Markburgh,Technology,Laptop,188.06,9,0.4,-31.04
ORD-1703,2024-05-07,Same Day,Corporate,Leah Garrett,West,Oregon,Millerbury,Technology,Monitor,1335.79,9,0.2,-66.57
ORD-1704,2025-11-12,Second Class,Corporate,Mrs. Pamela Garcia,West,Washington,New Cody,Furniture,Desk,4036.67,10,0.4,-308.19
ORD-1705,2025-06-12,Second Class,Corporate,Jamie Mason,South,Florida,Hillborough,Office Supplies,Notebook,3378.55,7,0.4,436.25
ORD-1706,2025-05-02,Second Class,Corporate,Calvin Duncan,Central,Illinois,South Pamelachester,Technology,Keyboard,4150.77,2,0.0,272.08
ORD-1707,2025-08-21,Same Day,Home Office,Diane Jenkins,West,Washington,Mooreville,Office Supplies,Notebook,2043.63,9,0.4,-91.1
ORD-1708,2025-12-29,Same Day,Consumer,Charles Wright,Central,Ohio,Bellview,Office Supplies,Stapler,3672.0,7,0.1,214.66
ORD-1709,2025-09-08,Same Day,Consumer,Patrick Noble,West,Oregon,West Daniel,Technology,Keyboard,2393.11,3,0.4,-397.51
ORD-1710,2024-11-06,First Class,Corporate,Mr. Joshua James,West,Washington,Michaelburgh,Office Supplies,Printer Ink,249.4,3,0.0,35.63
ORD-1711,2025-05-15,Standard Class,Consumer,Robert Tran DDS,West,California,South Stevefurt,Technology,Tablet,2137.7,5,0.2,-73.54
ORD-1712,2025-01-21,Same Day,Home Office,Kelly Gross,South,Texas,Aaronberg,Technology,Keyboard,2431.82,5,0.4,4.9
ORD-1713,2025-10-01,Same Day,Corporate,Michele Mcbride,East,New York,North Mariaberg,Office Supplies,Stapler,3820.31,8,0.1,867.49
ORD-1714,2024-06-18,Standard Class,Home Office,Chris Hanna,East,Massachusetts,South Melissa,Furniture,Bookshelf,276.81,8,0.5,-2.0
ORD-1715,2024-02-24,Second Class,Corporate,Elizabeth Bradley,South,Georgia,Dillonborough,Office Supplies,Paper,3237.38,2,0.1,764.93
ORD-1716,2025-12-23,Same Day,Consumer,Carol Clayton,West,California,New Johnny,Office Supplies,Notebook,939.73,1,0.2,166.57
ORD-1717,2025-06-24,First Class,Corporate,Steven Steele,South,Florida,East Garyport,Office Supplies,Paper,2482.79,1,0.2,172.46
ORD-1718,2024-06-06,First Class,Corporate,Caitlin Calderon,South,Texas,Port Drew,Technology,Laptop,2731.81,5,0.1,80.78
ORD-1719,2025-02-26,First Class,Corporate,Carrie May,East,New York,Lynnfurt,Office Supplies,Printer Ink,948.22,1,0.2,65.5
ORD-1720,2025-05-31,Same Day,Consumer,Caitlin Lewis,Central,Illinois,North Daniel,Technology,Phone,1236.13,10,0.4,-114.89
ORD-1721,2024-01-20,First Class,Home Office,Abigail Gray,South,Texas,East Kellychester,Furniture,Cabinet,2787.95,2,0.3,-325.66
ORD-1722,2024-07-27,Second Class,Corporate,Sean Owens,West,California,New Randallberg,Office Supplies,Pen,1557.83,7,0.3,-161.18
ORD-1723,2025-09-27,First Class,Home Office,Brittany Sanchez,East,New York,North Anthony,Office Supplies,Stapler,4808.69,9,0.3,-701.24
ORD-1724,2025-10-09,Second Class,Home Office,Rebecca Smith,East,New York,Andrewchester,Technology,Keyboard,1402.85,5,0.5,-84.71
ORD-1725,2024-05-23,First Class,Corporate,Michael Powers,South,Texas,Courtneyberg,Technology,Tablet,2837.25,5,0.0,422.26
ORD-1726,2025-04-08,First Class,Consumer,Catherine Cooley,East,Pennsylvania,North Larry,Office Supplies,Printer Ink,4425.46,6,0.5,-931.42
ORD-1727,2024-01-03,Same Day,Consumer,James Schaefer,South,Florida,Rosechester,Technology,Keyboard,4797.01,6,0.0,1335.99
ORD-1728,2025-10-26,Standard Class,Home Office,David Flores,West,Oregon,Martinezburgh,Technology,Keyboard,2801.16,8,0.3,-48.13
ORD-1729,2025-12-14,Standard Class,Consumer,Megan Fritz,West,Oregon,Johnsontown,Furniture,Chair,1797.32,7,0.4,30.49
ORD-1730,2024-07-15,Standard Class,Home Office,Jill Wood,Central,Ohio,New Josephville,Technology,Keyboard,96.35,1,0.2,9.16
ORD-1731,2025-12-24,Second Class,Consumer,Debra Lucas,South,Georgia,North Shannonside,Technology,Phone,4901.59,6,0.0,589.12
ORD-1732,2025-11-06,Second Class,Consumer,Sarah Nunez,East,Pennsylvania,Lake Catherinechester,Furniture,Chair,4356.09,10,0.4,-169.56
ORD-1733,2024-10-07,Second Class,Home Office,Keith Moreno,East,Pennsylvania,South Darrell,Technology,Phone,1335.14,10,0.1,275.73
ORD-1734,2025-11-20,Standard Class,Corporate,Linda Guerra,West,Oregon,Dustinfort,Office Supplies,Notebook,3091.56,9,0.3,-267.09
ORD-1735,2024-08-17,Standard Class,Corporate,Erin Castro,Central,Ohio,New Williamland,Furniture,Chair,3416.86,8,0.3,-192.22
ORD-1736,2024-01-26,Second Class,Home Office,Michelle Alexander,Central,Michigan,South Catherinechester,Furniture,Table,75.54,4,0.2,-2.88
ORD-1737,2025-05-06,Same Day,Consumer,Brittany Anderson,Central,Illinois,South Jody,Technology,Phone,864.18,5,0.0,178.45
ORD-1738,2024-08-30,Standard Class,Home Office,Robert Matthews,South,Florida,North Heatherbury,Technology,Laptop,2394.2,6,0.0,611.5
ORD-1739,2025-12-11,Standard Class,Consumer,Kenneth Phillips,Central,Illinois,Lake Michaelland,Office Supplies,Stapler,2915.73,2,0.0,814.01
ORD-1740,2024-02-23,First Class,Corporate,Julia Gardner,West,Washington,Lake Jasmine,Technology,Monitor,3073.16,7,0.0,231.89
ORD-1741,2025-04-20,Same Day,Home Office,Alex Flynn,Central,Illinois,Henrychester,Office Supplies,Stapler,1203.9,10,0.5,-36.14
ORD-1742,2025-09-01,Standard Class,Home Office,Zachary Rollins,West,Washington,Ericmouth,Office Supplies,Paper,2297.68,6,0.4,-14.99
ORD-1743,2024-09-05,Second Class,Consumer,Jacqueline Gay,East,Pennsylvania,North Jacob,Technology,Tablet,1318.62,7,0.3,120.16
ORD-1744,2024-05-29,Second Class,Corporate,Daniel Mclaughlin,West,California,North Tammymouth,Furniture,Bookshelf,2207.45,6,0.2,200.83
ORD-1745,2024-02-28,Second Class,Home Office,Aaron Parrish,South,Georgia,Wallsview,Furniture,Table,1875.71,1,0.4,-86.62
ORD-1746,2025-12-12,Same Day,Home Office,Wendy Patterson,West,Washington,East Heatherbury,Furniture,Desk,4883.73,4,0.0,661.2
ORD-1747,2024-02-13,Same Day,Consumer,Cory Hoffman,South,Georgia,Herringmouth,Office Supplies,Printer Ink,3099.71,7,0.2,-12.23
